x,y_true,y_noisy
-1.6196196196196198,-0.6289598399557477,-0.9216628295821714
-1.6156156156156156,-0.6015920894855507,-0.5423680340726355
-1.6116116116116115,-0.574954879819412,-0.5227438253834341
-1.6076076076076076,-0.5490397231080983,-0.5480170317796061
-1.6036036036036037,-0.5238381812096087,-0.5707556078846381
-1.5995995995995997,-0.4993418655656878,-0.7824160139757708
-1.5955955955955956,-0.47554243707833255,-0.5596715016314043
-1.5915915915915915,-0.45243160598628585,-0.5209745092916398
-1.5875875875875876,-0.43000113174154997,-0.5904565855858738
-1.5835835835835836,-0.4082428228858763,-0.44049996521907814
-1.5795795795795795,-0.38714853692728735,-0.30633836556437966
-1.5755755755755756,-0.36671018021657265,0.010527000025533417
-1.5715715715715715,-0.34691970782378334,-0.31200414525741554
-1.5675675675675675,-0.3277691234147486,-0.27625904527019574
-1.5635635635635636,-0.30925047912757364,-0.3241396622808071
-1.5595595595595595,-0.2913558754491463,-0.6751101185089546
-1.5555555555555556,-0.2740774610916352,-0.2793802361814786
-1.5515515515515514,-0.25740743286900347,-0.24536139088079817
-1.5475475475475475,-0.2413380355735022,0.25131038692355506
-1.5435435435435436,-0.22586156185217732,-0.2643337548084018
-1.5395395395395395,-0.21097035208337633,-0.15066088361665383
-1.5355355355355356,-0.19665679425325333,-0.203599148194302
-1.5315315315315314,-0.18291332383225978,-0.4166489313561662
-1.5275275275275275,-0.16973242365167351,0.0588321392513306
-1.5235235235235236,-0.15710662378007,-0.006720017242715176
-1.5195195195195195,-0.14502850139985757,0.013177888008751831
-1.5155155155155156,-0.1334906806837557,-0.3153681716427035
-1.5115115115115114,-0.12248583267131519,0.15807302951590468
-1.5075075075075075,-0.11200667514541962,-0.3923768877038758
-1.5035035035035036,-0.10204597250877612,0.01532544625127795
-1.4994994994994995,-0.09259653566044079,0.3454945895015549
-1.4954954954954955,-0.08365122187230067,-0.28175848689843835
-1.4914914914914914,-0.07520293466559469,-0.18846248058614906
-1.4874874874874875,-0.06724462368740713,-0.047314350669878893
-1.4834834834834836,-0.05976928458717268,-0.1604644154104125
-1.4794794794794794,-0.05276995889318492,-0.36290264510641146
-1.4754754754754755,-0.04623973388909697,-0.032527138927891504
-1.4714714714714714,-0.04017174249042377,-0.25263248523564474
-1.4674674674674675,-0.0345591631210489,0.06015932300598742
-1.4634634634634636,-0.029395219589726018,-0.21328006643648667
-1.4594594594594594,-0.024673180966583885,0.285313700036924
-1.4554554554554555,-0.020386361459629576,-0.177037019926877
-1.4514514514514514,-0.016528120291250836,-0.08094042353238595
-1.4474474474474475,-0.013091861574727304,0.14961158189920665
-1.4434434434434436,-0.010071034190720418,-0.2562438974775115
-1.4394394394394394,-0.007459131663788199,0.03803285525703769
-1.4354354354354353,-0.005249692038888476,0.25617885881759717
-1.4314314314314314,-0.003436297757877682,-0.32493294467012324
-1.4274274274274275,-0.0020125755360158593,0.034914196170444986
-1.4234234234234235,-0.0009721962384752203,0.05100436261120949
-1.4194194194194194,-0.0003088747568353867,0.1560556995986267
-1.4154154154154153,-1.6369885597278255e-05,-0.24740651206121367
-1.4114114114114114,-8.84841986756868e-05,-0.26417980681553094
-1.4074074074074074,-0.0005190639259140539,0.10386924919746549
-1.4034034034034035,-0.0013019988295805973,0.05809493581705662
-1.3993993993993994,-0.0024312220808759832,0.04766734798829933
-1.3953953953953953,-0.0039007101364330055,0.06538893176296214
-1.3913913913913913,-0.005704482614824258,-0.14170942693052244
-1.3873873873873874,-0.007836602173065366,0.038614137259135345
-1.3833833833833835,-0.010291174383120882,0.04832332027661537
-1.3793793793793794,-0.013062347608395974,-0.15593263121366954
-1.3753753753753752,-0.016144312880258305,0.357010589348693
-1.3713713713713713,-0.019531303774530606,0.0752352804078269
-1.3673673673673674,-0.023217596287992137,-0.2614782957285219
-1.3633633633633635,-0.027197508714894347,0.1041132130118716
-1.3593593593593594,-0.03146540152345079,-0.22640173556891507
-1.3553553553553552,-0.036015677232350995,0.12140124351613943
-1.3513513513513513,-0.04084278028725663,0.1908763355142242
-1.3473473473473474,-0.045941196937315354,-0.21007766060765745
-1.3433433433433435,-0.05130545511165341,0.14136977073721096
-1.3393393393393394,-0.05693012429588418,0.025626061091415492
-1.3353353353353352,-0.06280981540861763,0.10160221659028038
-1.3313313313313313,-0.06893918067795024,0.3104194158528393
-1.3273273273273274,-0.07531291351798419,-0.12439053671855829
-1.3233233233233235,-0.08192574840531819,-0.23267298127681613
-1.3193193193193193,-0.08877246075556311,-0.2666753466806678
-1.3153153153153152,-0.09584786679983548,-0.25900992379292315
-1.3113113113113113,-0.10314682346126425,-0.1185671653440851
-1.3073073073073074,-0.11066422823150113,-0.04243383326817235
-1.3033033033033035,-0.11839501904721139,-0.06305685918120757
-1.2992992992992993,-0.1263341741665931,0.03910247564061167
-1.2952952952952952,-0.13447671204586698,-0.13187633367028556
-1.2912912912912913,-0.14281769121579035,0.14788912421567302
-1.2872872872872874,-0.1513522101581497,-0.2042835768057409
-1.2832832832832834,-0.16007540718228164,0.38395842613564213
-1.2792792792792793,-0.16898246030155573,-0.04384899074855447
-1.2752752752752752,-0.17806858710989815,-0.34950009839315466
-1.2712712712712713,-0.18732904465827893,-0.4015075442705014
-1.2672672672672673,-0.19675912933122675,-0.10026464628258969
-1.2632632632632632,-0.20635417672332768,-0.25104673378849784
-1.2592592592592593,-0.21610956151573024,-0.07330946269731184
-1.2552552552552552,-0.2260206973526504,-0.13137317243794144
-1.2512512512512513,-0.23608303671787212,-0.25064881924924665
-1.2472472472472473,-0.24629207081125326,-0.41565081442493423
-1.2432432432432432,-0.2566433294252297,-0.5596127743624026
-1.2392392392392393,-0.2671323808213186,-0.35643537123472285
-1.2352352352352352,-0.27775483160662073,-0.10647507274192625
-1.2312312312312312,-0.28850632661032627,-0.24568757778428546
-1.2272272272272273,-0.2993825487602182,-0.5485303045026158
-1.2232232232232232,-0.31037921895917453,-0.2757430337889381
-1.2192192192192193,-0.3214920959616743,-0.24442862001590693
-1.2152152152152151,-0.3327169762502997,-0.5094884634905263
-1.2112112112112112,-0.3440496939122397,-0.3133046727231341
-1.2072072072072073,-0.35548612051579376,-0.3438443768265938
-1.2032032032032032,-0.36702216498688056,-0.5956162245530052
-1.1991991991991993,-0.37865377348552887,-0.3070963014158722
-1.1951951951951951,-0.3903769292824011,-0.27822002400875423
-1.1911911911911912,-0.4021876526352761,-0.1855774040002207
-1.1871871871871873,-0.4140820006655668,-0.20332159025858618
-1.1831831831831832,-0.42605606723482037,-0.7015899408262386
-1.179179179179179,-0.43810598282122015,-0.6256709908042447
-1.1751751751751751,-0.45022791439608945,-0.3472208609543575
-1.1711711711711712,-0.46241806530039753,-0.35966087511795575
-1.1671671671671673,-0.47467267512126554,-0.37166313786005595
-1.1631631631631631,-0.48698801956845994,0.2835582785624844
-1.159159159159159,-0.49936041035091083,-0.38518230821227745
-1.155155155155155,-0.5117861950532028,-0.28467306701708295
-1.1511511511511512,-0.5242617570120869,-0.3334614043134464
-1.1471471471471473,-0.5367835151929796,-0.40650526493182004
-1.1431431431431431,-0.5493479240664731,-0.6124017729945422
-1.139139139139139,-0.561951473484827,-0.4101576293861735
-1.135135135135135,-0.5745906885584855,-0.7291557314659999
-1.1311311311311312,-0.5872621295325726,-0.6346258508805744
-1.1271271271271273,-0.5999623916634,-0.6970351012292207
-1.1231231231231231,-0.6126881050949704,-0.5963132772177059
-1.119119119119119,-0.6254359347354752,-0.16250422140077347
-1.115115115115115,-0.6382025801338074,-1.011655618652157
-1.1111111111111112,-0.6509847753560596,-0.5137327372811569
-1.1071071071071072,-0.663779288862032,-0.9863224630999623
-1.103103103103103,-0.67658292338173,-0.7709692965396167
-1.099099099099099,-0.689392515791873,-0.47160239639839974
-1.095095095095095,-0.7022049369923948,-0.6893489331733023
-1.0910910910910911,-0.7150170917829533,-0.9305660473688144
-1.0870870870870872,-0.7278259187394265,-0.8708866605914202
-1.083083083083083,-0.7406283900904205,-0.6047088403034853
-1.079079079079079,-0.7534215115937739,-0.8994948379372012
-1.075075075075075,-0.7662023224130587,-0.7229106044966638
-1.0710710710710711,-0.7789678949940857,-0.769853527013323
-1.0670670670670672,-0.7917153349414088,-0.9220354044625723
-1.063063063063063,-0.8044417808948294,-0.37565296302976425
-1.059059059059059,-0.8171444044058971,-0.6903605999422948
-1.055055055055055,-0.8298204098144142,-1.2348489271459355
-1.0510510510510511,-0.8424670341249421,-0.8051761711710566
-1.0470470470470472,-0.8550815468833037,-0.9874388398369813
-1.043043043043043,-0.8676612500530876,-0.6971745830938427
-1.039039039039039,-0.8802034778921488,-1.038707625578689
-1.035035035035035,-0.8927055968291144,-0.9156528851224942
-1.031031031031031,-0.905165005339891,-0.8041675495437995
-1.0270270270270272,-0.9175791338241623,-0.7444280949901381
-1.023023023023023,-0.9299454444818975,-1.1700047258930528
-1.019019019019019,-0.9422614311898538,-1.0091616783580435
-1.015015015015015,-0.9545246193780752,-1.0495136816102664
-1.011011011011011,-0.9667325659064052,-1.0973984124211476
-1.007007007007007,-0.9788828589409864,-0.625792010884767
-1.003003003003003,-0.9909731178307606,-0.9099767756385695
-0.9989989989989989,-1.0030009929839783,-1.2551777838509874
-0.994994994994995,-1.014964165744698,-0.8313917763337427
-0.9909909909909911,-1.026860348269294,-0.6024291088667673
-0.986986986986987,-1.0386872834029575,-0.8321942312927281
-0.982982982982983,-1.0504427445561992,-1.354316737747002
-0.9789789789789789,-1.0621245355813587,-1.158971350154609
-0.974974974974975,-1.0737304906491003,-0.8203482608117758
-0.9709709709709711,-1.0852584741249225,-1.2267923672486787
-0.9669669669669669,-1.0967063804456614,-1.0079424948164157
-0.962962962962963,-1.1080721339959898,-0.9531453233101225
-0.9589589589589589,-1.119353688984928,-1.3047397833005445
-0.954954954954955,-1.1305490293223412,-1.1424541005347013
-0.9509509509509511,-1.1416561684954463,-1.7899096365092608
-0.9469469469469469,-1.1526731494453175,-1.3575506777121755
-0.942942942942943,-1.163598044443384,-1.214111674722016
-0.9389389389389389,-1.1744289549679405,-1.4239855913609105
-0.934934934934935,-1.185164011580647,-0.8586817507943199
-0.930930930930931,-1.1958013738030324,-1.481829649395159
-0.9269269269269269,-1.2063392299930031,-1.2943481273324
-0.922922922922923,-1.2167757972213376,-1.1906276817641193
-0.9189189189189189,-1.227109321148201,-0.9388546633349778
-0.914914914914915,-1.2373380758996384,-1.5245105061355262
-0.910910910910911,-1.2474603639440884,-1.0148276135130965
-0.9069069069069069,-1.2574745159688798,-1.2554279037649625
-0.902902902902903,-1.2673788907567372,-1.4636806209663273
-0.8988988988988988,-1.2771718750622871,-1.1847511802096329
-0.8948948948948949,-1.2868518834885578,-1.2470399443738638
-0.8908908908908908,-1.2964173583634868,-1.4164607337952457
-0.8868868868868869,-1.3058667696164217,-1.2919063526184178
-0.882882882882883,-1.315198614654626,-1.392261334026978
-0.8788788788788788,-1.324411418239782,-1.3017079491895323
-0.8748748748748749,-1.3335037323644938,-1.2010775974602845
-0.8708708708708708,-1.3424741361287933,-1.0252707728997228
-0.8668668668668669,-1.35132123561664,-1.5988843353820097
-0.862862862862863,-1.36004366377243,-0.9334369888411767
-0.8588588588588588,-1.3686400802774958,-1.7590576401819962
-0.8548548548548549,-1.3771091714266102,-1.407466190433727
-0.8508508508508508,-1.3854496500044933,-1.267786208707578
-0.8468468468468469,-1.3936602551623118,-1.3374618816153052
-0.8428428428428429,-1.4017397522941861,-1.526279656258305
-0.8388388388388388,-1.4096869329136938,-1.451311382985149
-0.8348348348348349,-1.4175006145303706,-1.516100801462137
-0.8308308308308308,-1.425179640526218,-1.5430525919150604
-0.8268268268268268,-1.4327228800322032,-1.2628024606279982
-0.8228228228228229,-1.4401292278047668,-1.3687261306117573
-0.8188188188188188,-1.4473976041023233,-1.5859795231544542
-0.8148148148148149,-1.4545269545617654,-1.2746069794751151
-0.8108108108108107,-1.4615162500749705,-1.4000563458996487
-0.8068068068068068,-1.4683644866653005,-1.3057920628975084
-0.8028028028028029,-1.4750706853641073,-1.349144916979385
-0.7987987987987988,-1.4816338920872396,-1.647432894271654
-0.7947947947947949,-1.4880531775115395,-1.6000893855509335
-0.7907907907907907,-1.4943276369513536,-1.3448689159267013
-0.7867867867867868,-1.5004563902350319,-1.3783823371483388
-0.7827827827827827,-1.5064385815814347,-1.5106189003742643
-0.7787787787787788,-1.5122733794764334,-1.488807902814677
-0.7747747747747749,-1.5179599765494172,-1.2624269973917321
-0.7707707707707707,-1.5234975894497944,-1.6418118672169604
-0.7667667667667668,-1.528885458723498,-1.4194659824894904
-0.7627627627627627,-1.534122848689488,-1.574561379176267
-0.7587587587587588,-1.539209047316256,-1.5827452879617
-0.7547547547547548,-1.544143366098329,-1.324387995700891
-0.7507507507507507,-1.5489251399327728,-1.383841870135167
-0.7467467467467468,-1.5535537269956956,-1.3908517997955678
-0.7427427427427427,-1.5580285086187522,-1.2969327471878864
-0.7387387387387387,-1.5623488891656474,-1.5581481208390955
-0.7347347347347348,-1.56651429590864,-1.4301237016496473
-0.7307307307307307,-1.5705241789050468,-1.632577530223738
-0.7267267267267268,-1.5743780108737457,-1.5095447403760573
-0.7227227227227226,-1.5780752870716799,-1.6041038979452167
-0.7187187187187187,-1.5816155251703607,-1.5622163321718172
-0.7147147147147148,-1.5849982651323737,-1.465966860044991
-0.7107107107107107,-1.5882230690878798,-1.7518672057345743
-0.7067067067067068,-1.5912895212111198,-1.1728120660740278
-0.7027027027027026,-1.5941972275969196,-1.79540070389686
-0.6986986986986987,-1.5969458161371914,-1.8397835386947379
-0.6946946946946948,-1.5995349363974405,-1.367912761697427
-0.6906906906906907,-1.6019642594932657,-1.4436317207006786
-0.6866866866866868,-1.6042334779668659,-1.4794095145564348
-0.6826826826826826,-1.6063423056635422,-1.4806732038106862
-0.6786786786786787,-1.6082904776082019,-1.6107398321775848
-0.6746746746746748,-1.6100777498818633,-1.7895286241790296
-0.6706706706706707,-1.611703899498158,-1.5965429878594128
-0.6666666666666667,-1.6131687242798354,-1.7486010665822578
-0.6626626626626626,-1.6144720427352666,-1.4194480960517164
-0.6586586586586587,-1.615613693934948,-1.6450251702353755
-0.6546546546546548,-1.6165935373880043,-1.7816929767465066
-0.6506506506506506,-1.6174114529186934,-1.681688621249292
-0.6466466466466467,-1.6180673405429098,-1.5354810496877849
-0.6426426426426426,-1.6185611203446881,-1.731306030905483
-0.6386386386386387,-1.6188927323527067,-1.7833368114659929
-0.6346346346346345,-1.6190621364167912,-1.5703246941184088
-0.6306306306306306,-1.6190693120844206,-1.5700759978626762
-0.6266266266266267,-1.618914258477227,-1.7203028935514528
-0.6226226226226226,-1.6185969941675022,-1.7128046552911669
-0.6186186186186187,-1.6181175570547015,-1.5717075695831741
-0.6146146146146145,-1.6174760042419456,-1.9070928725414105
-0.6106106106106106,-1.616672411912526,-1.898165166787837
-0.6066066066066067,-1.6157068752064079,-1.759395719456895
-0.6026026026026026,-1.6145795080967345,-1.657268938439104
-0.5985985985985987,-1.6132904432663306,-1.5511089301467298
-0.5945945945945945,-1.6118398319842058,-1.3167685885942952
-0.5905905905905906,-1.6102278439820594,-1.4386959193416555
-0.5865865865865867,-1.6084546673307827,-1.640442373323468
-0.5825825825825826,-1.6065205083169638,-1.6103237498975016
-0.5785785785785786,-1.6044255913193912,-1.804931464246953
-0.5745745745745745,-1.6021701586855572,-1.6058727858840351
-0.5705705705705706,-1.5997544706081623,-1.65748619839219
-0.5665665665665667,-1.5971788050016178,-1.5326350929339998
-0.5625625625625625,-1.5944434573785509,-1.7598896460890154
-0.5585585585585586,-1.5915487407263076,-1.487679437878073
-0.5545545545545545,-1.5884949853834565,-1.2819472027829408
-0.5505505505505506,-1.5852825389162928,-1.6070345686076644
-0.5465465465465467,-1.5819117659953426,-1.5015694215755542
-0.5425425425425425,-1.5783830482718648,-1.4403542499296422
-0.5385385385385386,-1.5746967842543573,-1.6549408786315245
-0.5345345345345345,-1.5708533891850585,-1.526034892822975
-0.5305305305305306,-1.5668532949164535,-1.5643348147600946
-0.5265265265265264,-1.5626969497877745,-1.5431617300780083
-0.5225225225225225,-1.5583848185015083,-1.7129867752726016
-0.5185185185185186,-1.5539173819998973,-1.5490153471481087
-0.5145145145145145,-1.5492951373414443,-1.4496954790923544
-0.5105105105105106,-1.5445185975774163,-1.254289876018408
-0.5065065065065064,-1.5395882916283479,-1.3477341264113065
-0.5025025025025025,-1.5345047641605458,-1.1038682726582345
-0.4984984984984986,-1.5292685754625914,-1.6827380880402014
-0.49449449449449445,-1.523880301321845,-1.3494161739777093
-0.49049049049049054,-1.518340532900951,-1.4816721317532806
-0.4864864864864864,-1.5126498766143386,-1.074689289970804
-0.4824824824824825,-1.5068089540047285,-1.6684686110757587
-0.4784784784784786,-1.5008184016196355,-1.6687627700557908
-0.47447447447447444,-1.494678870887871,-1.6145573999766756
-0.4704704704704705,-1.4883910279960502,-1.9131701728580115
-0.4664664664664664,-1.4819555537650908,-1.587106558101243
-0.4624624624624625,-1.4753731435267223,-1.627199675837462
-0.45845845845845856,-1.4686445069999854,-1.438565749704744
-0.4544544544544544,-1.4617703681677372,-1.3934191730123053
-0.4504504504504505,-1.4547514651531568,-1.0795172973099796
-0.4464464464464464,-1.447588550096245,-1.2575037824590352
-0.44244244244244246,-1.4402823890303333,-1.555663120162814
-0.43843843843843855,-1.4328337617585825,-1.612516696028254
-0.4344344344344344,-1.425243461730489,-1.326859627429188
-0.4304304304304305,-1.4175122959183897,-1.6815589373225182
-0.42642642642642636,-1.4096410846939629,-1.0433493315230922
-0.42242242242242245,-1.4016306617047345,-1.1657426375604771
-0.41841841841841854,-1.3934818737505803,-1.4873170041715214
-0.4144144144144144,-1.3851955806602296,-1.727822486478405
-0.4104104104104105,-1.3767726551677715,-1.105998180334689
-0.40640640640640635,-1.368213982789154,-1.3911219518396776
-0.40240240240240244,-1.359520461698693,-1.1119571993040005
-0.3983983983983985,-1.350693002605572,-1.6695785343644454
-0.3943943943943944,-1.3417325286303474,-1.461607533221102
-0.3903903903903905,-1.3326399751814535,-1.331591235237817
-0.38638638638638634,-1.3234162898317032,-1.314020171078755
-0.3823823823823824,-1.3140624321947953,-1.4040755264906442
-0.3783783783783783,-1.304579373801815,-1.1800093873323152
-0.3743743743743744,-1.2949680979777403,-1.508492183854259
-0.37037037037037046,-1.285229599717944,-1.3137054967222026
-0.3663663663663663,-1.275364885564697,-1.2513057592223173
-0.3623623623623624,-1.265374973483676,-1.162487206671926
-0.3583583583583583,-1.2552608927404605,-1.1129379171226825
-0.35435435435435436,-1.2450236837770445,-1.4699521021446185
-0.35035035035035045,-1.234664398088333,-1.5414872322354574
-0.3463463463463463,-1.2241840980986494,-0.9686487337189476
-0.3423423423423424,-1.213583857038241,-1.1471210546423225
-0.33833833833833826,-1.202864758819777,-1.3525620661310878
-0.33433433433433435,-1.1920278979148593,-0.8817975028103546
-0.33033033033033044,-1.18107437923052,-1.1579394523719484
-0.3263263263263263,-1.170005317985729,-0.9341458811729637
-0.3223223223223224,-1.1588218395878973,-1.1453181433058754
-0.31831831831831825,-1.1475250795093779,-0.7353754945329805
-0.31431431431431434,-1.1361161831639748,-0.7850480146753338
-0.3103103103103104,-1.124596305783441,-1.1743891354792557
-0.3063063063063063,-1.1129666122939854,-0.9186524221031143
-0.3023023023023024,-1.101228277192778,-0.9721530872757485
-0.29829829829829824,-1.0893824844244488,-0.8156561729179791
-0.2942942942942943,-1.0774304272575976,-1.2704151193736186
-0.2902902902902904,-1.0653733081612926,-0.9281630161616048
-0.2862862862862863,-1.0532123386815755,-0.8415274413116579
-0.28228228228228236,-1.0409487393179686,-1.3926966366025915
-0.2782782782782782,-1.0285837393999733,-1.2652354419331284
-0.2742742742742743,-1.0161185769635785,-1.4239650125155987
-0.2702702702702702,-1.0035544986277605,-1.057435865516672
-0.26626626626626626,-0.9908927594709903,-0.8473843083117978
-0.26226226226226235,-0.9781346229077343,-0.6776632124885287
-0.2582582582582582,-0.9652813605649592,-0.9504624044810042
-0.2542542542542543,-0.9523342521586375,-0.6266111430443791
-0.25025025025025016,-0.9392945853702476,-1.2153148770132258
-0.24624624624624625,-0.9261636557232819,-1.2668401435943129
-0.24224224224224233,-0.9129427664597463,-0.92405230623907
-0.2382382382382382,-0.899633228416666,-0.8228201386288045
-0.23423423423423428,-0.8862363599025914,-0.89277530952141
-0.23023023023023015,-0.8727534865740965,-1.2862419065820718
-0.22622622622622623,-0.8591859413122886,-0.8770099492148463
-0.22222222222222232,-0.8455350640993077,-1.1064289642002783
-0.21821821821821819,-0.8318022018948309,-0.6978676921288232
-0.21421421421421427,-0.8179887085125799,-0.7446690592932103
-0.21021021021021014,-0.8040959444968186,-0.9920719017622897
-0.20620620620620622,-0.7901252769988634,-0.8928986604662021
-0.2022022022022023,-0.7760780796535809,-0.9879207840313712
-0.19819819819819817,-0.7619557324558951,-0.7744915519105294
-0.19419419419419426,-0.7477596216372925,-0.5567311575370448
-0.19019019019019012,-0.7334911395423206,-0.9306363488094294
-0.1861861861861862,-0.7191516845050984,-0.6183423814015294
-0.1821821821821823,-0.7047426607258138,-0.8107941844003019
-0.17817817817817816,-0.6902654781472307,-0.8488400445996995
-0.17417417417417425,-0.6757215523311945,-0.6971276243221061
-0.1701701701701701,-0.6611123043351302,-0.8681607688190051
-0.1661661661661662,-0.646439160588553,-0.7571690216579894
-0.16216216216216228,-0.6317035527695662,-0.8712791312873359
-0.15815815815815815,-0.6169069176813672,-0.22396189109808928
-0.15415415415415423,-0.6020506971287541,-0.5949979867344084
-0.1501501501501501,-0.5871363377946233,-0.7270814393931404
-0.14614614614614618,-0.5721652911164801,-0.5293693089696356
-0.14214214214214227,-0.5571390131629366,-0.5796046231011025
-0.13813813813813813,-0.5420589645102178,-0.5862528844168624
-0.13413413413413422,-0.5269266101186685,-0.4040932701099834
-0.13013013013013008,-0.5117434192092499,-0.3602418771997889
-0.12612612612612617,-0.4965108651400516,-0.6026110946621571
-0.12212212212212203,-0.48123042528278737,-0.5963940734117233
-0.11811811811811812,-0.4659035808993063,-0.5209139203296351
-0.1141141141141142,-0.4505318170180906,-0.9109160499652076
-0.11011011011011007,-0.43511662231076165,-0.738154834750472
-0.10610610610610616,-0.41965948896858646,-0.1462846354796815
-0.10210210210210202,-0.4041619125789755,-0.07516836987871872
